4	19010000	19170000	209.4800	0.0351	0.0000
8	18070000	18330000	209.4600	0.0439	0.0000
3	172730000	172850000	209.4400	0.0671	0.0000
19	27950000	28000000	209.4400	0.0275	0.0000
2	7200000	7220000	209.4400	0.0097	0.0000
4	36340000	36500000	209.4200	0.0488	0.0000
10	47380000	47460000	209.4200	0.0356	0.0000
4	19780000	19830000	209.4200	0.0324	0.0000
16	52590000	52630000	209.4200	0.0292	0.0000
10	48430000	48580000	209.4000	0.0747	0.0000
11	106300000	106350000	209.4000	0.0410	0.0000
4	121220000	121980000	209.3800	0.4102	0.0000
3	76450000	76610000	209.3800	0.0675	0.0000
13	42290000	42410000	209.3800	0.0613	0.0000
1	238080000	238130000	209.3800	0.0602	0.0000
2	35110000	35300000	209.3800	0.0499	0.0000
2	119200000	119230000	209.3800	0.0284	0.0000
3	37390000	37410000	209.3800	0.0168	0.0000
6	88890000	88900000	209.3800	0.0136	0.0000
7	112740000	112820000	209.3600	0.0671	0.0000
10	54020000	54130000	209.3600	0.0464	0.0000
14	29650000	29800000	209.3600	0.0423	0.0000
2	158440000	158520000	209.3600	0.0333	0.0000
9	134330000	134380000	209.3600	0.0319	0.0000
8	102270000	102300000	209.3400	0.0644	0.0000
10	108260000	108390000	209.3400	0.0385	0.0000
5	167240000	167280000	209.3400	0.0199	0.0000
8	16070000	16300000	209.3000	0.1599	0.0000
18	29060000	29260000	209.2800	0.1135	0.0000
18	65740000	65870000	209.2800	0.0839	0.0000
6	61920000	62050000	209.2800	0.0423	0.0000
19	22740000	22770000	209.2800	0.0311	0.0000
19	50690000	50730000	209.2800	0.0254	0.0000
2	147570000	147610000	209.2800	0.0100	0.0000
12	70140000	70260000	209.2600	0.0607	0.0000
14	38150000	38160000	209.2600	0.0199	0.0000
12	68050000	68320000	209.2400	0.1405	0.0000
2	59010000	59040000	209.2400	0.0559	0.0000
22	32740000	32820000	209.2200	0.0294	0.0000
2	115400000	115570000	209.2000	0.0801	0.0000
6	135690000	135820000	209.2000	0.0759	0.0000
3	160050000	160090000	209.2000	0.0201	0.0000
11	26830000	26850000	209.2000	0.0134	0.0000
3	88880000	88900000	209.2000	0.0131	0.0000
15	35660000	35680000	209.1800	0.0250	0.0000
10	8160000	8190000	209.1600	0.0185	0.0000
5	128750000	128770000	209.1600	0.0182	0.0000
3	170030000	170060000	209.1400	0.0586	0.0000
8	129930000	129950000	209.1400	0.0487	0.0000
9	23240000	23270000	209.1400	0.0452	0.0000
17	11990000	12020000	209.1400	0.0435	0.0000
20	51200000	51230000	209.1200	0.0444	0.0000
4	158230000	158250000	209.1200	0.0186	0.0000
3	158420000	158520000	209.1000	0.0629	0.0000
3	61400000	61570000	209.0800	0.0744	0.0000
3	197090000	197210000	209.0800	0.0458	0.0000
14	52730000	52740000	209.0800	0.0246	0.0000
12	58590000	58630000	209.0800	0.0126	0.0000
10	110570000	110790000	209.0600	0.1136	0.0000
3	157220000	157230000	209.0600	0.0173	0.0000
4	136790000	137030000	209.0400	0.0794	0.0000
1	56570000	56650000	209.0400	0.0543	0.0000
1	188440000	188470000	209.0400	0.0243	0.0000
16	87400000	87410000	209.0400	0.0074	0.0000
4	14340000	14390000	209.0200	0.0094	0.0000
8	120380000	120460000	209.0000	0.1023	0.0000
8	5510000	5560000	209.0000	0.0256	0.0000
7	145320000	145480000	209.0000	0.0204	0.0000
5	67650000	67700000	209.0000	0.0159	0.0000
10	92200000	92220000	209.0000	0.0122	0.0000
7	31990000	32060000	208.9800	0.0627	0.0000
1	217160000	217200000	208.9800	0.0404	0.0000
1	198070000	198110000	208.9800	0.0291	0.0000
3	153390000	153470000	208.9800	0.0182	0.0000
7	49550000	49630000	208.9800	0.0106	0.0000
