13	83200000	83600000	213.3800	0.1793	0.0000
9	102830000	103180000	213.3800	0.1092	0.0000
4	137310000	137410000	213.3800	0.0579	0.0000
9	98730000	98940000	213.3800	0.0488	0.0000
11	115480000	115570000	213.3600	0.0269	0.0000
6	65520000	65540000	213.3600	0.0114	0.0000
18	73110000	73480000	213.3400	0.0768	0.0000
8	112810000	113070000	213.3400	0.0609	0.0000
4	10020000	10090000	213.3400	0.0303	0.0000
10	101860000	102390000	213.3200	0.4585	0.0000
1	240490000	241210000	213.3200	0.0996	0.0000
3	85520000	85640000	213.3200	0.0564	0.0000
3	105450000	105530000	213.3200	0.0206	0.0000
4	94930000	95040000	213.3000	0.0358	0.0000
3	89450000	89530000	213.3000	0.0238	0.0000
22	32370000	32470000	213.3000	0.0209	0.0000
5	62480000	62520000	213.2800	0.0596	0.0000
13	90010000	90360000	213.2800	0.0446	0.0000
14	35910000	35930000	213.2600	0.0263	0.0000
7	110380000	110460000	213.2400	0.0169	0.0000
14	90010000	90570000	213.2200	0.1556	0.0000
6	71740000	71760000	213.2200	0.0215	0.0000
1	32780000	32930000	213.2000	0.1125	0.0000
9	102460000	102680000	213.2000	0.1061	0.0000
4	117440000	117600000	213.2000	0.0632	0.0000
4	164440000	164550000	213.2000	0.0539	0.0000
2	184260000	184470000	213.1800	0.1119	0.0000
1	94380000	94710000	213.1800	0.0647	0.0000
10	80090000	80140000	213.1800	0.0562	0.0000
3	330000	410000	213.1800	0.0524	0.0000
18	22260000	22310000	213.1800	0.0190	0.0000
13	100600000	100770000	213.1600	0.0561	0.0000
2	162650000	162890000	213.1600	0.0537	0.0000
6	67360000	67420000	213.1600	0.0309	0.0000
10	16480000	16810000	213.1400	0.1324	0.0000
4	117260000	117380000	213.1400	0.0279	0.0000
4	21790000	21810000	213.1400	0.0189	0.0000
2	194530000	194760000	213.1200	0.0710	0.0000
20	19250000	19300000	213.1200	0.0218	0.0000
6	168800000	168940000	213.1000	0.0628	0.0000
16	65300000	65360000	213.0800	0.0986	0.0000
7	7260000	7330000	213.0800	0.0748	0.0000
2	156930000	156990000	213.0800	0.0176	0.0000
13	86750000	87150000	213.0600	0.2293	0.0000
